Country Name,Series Name,1998,2000,2002,2004,2012,2014,2016,2018,2020,2021,Continent,Region
Brunei Darussalam,"Inflation, consumer prices (annual %)",-0.441379310344899,1.55815247634947,-2.3149724245932,0.814223994682602,0.111766261400274,-0.207108731719878,-0.278693265753062,1.02505179290213,1.94031996607178,1.73341388450597,Asia,Asia
Brunei Darussalam,"Population, total",319135,333166,346777,359434,398997,409778,419791,428960,437483,441532,Asia,Asia
Brunei Darussalam,Surface area (sq. km),5770,5770,5770,5770,5770,5770,5770,5770,5770,,Asia,Asia
Brunei Darussalam,Imports of goods and services (current US$),2325525812.6195,2149450696.05568,2432352284.15056,2502655957.87481,6758162612.03585,5855137332.28098,4302837544.34229,5693409148.19483,6355270936.74387,9377986859.65173,Asia,Asia
Brunei Darussalam,Exports of goods and services (current US$),2044694072.65774,4042036716.93736,3922149447.1127,5416090226.00876,13364276568.5019,11657150749.8027,5652190834.72091,7045834309.43732,6886074801.5112,11228914277.4222,Asia,Asia
Bulgaria,GDP (current US$),15030695296.5235,13245833843.5454,16402846413.0958,26157894736.8421,54300857424.4415,57082011260.3446,53953897624.4344,66363422450.2112,69889347433.4324,80271119426.1076,Europe,Europe
Bulgaria,GDP growth (annual %),3.78912206655124,4.58722534164882,5.87193027784163,6.51042637870198,0.754930385981893,0.96686903234496,3.03982527630795,2.68457613091411,-4.38714983385256,4.17787358423621,Europe,Europe
Bulgaria,GDP per capita (current US$),1820.40509424896,1621.24296080247,2092.95769387611,3389.70704883102,7432.47876568071,7901.78587639382,7569.47881476759,9446.70077185518,10079.2033812203,11634.9710182244,Europe,Europe
Bulgaria,"Inflation, consumer prices (annual %)",18.6722044420641,10.3162621289989,5.81014365721823,6.1471307424627,2.95456829831017,-1.41818380264842,-0.798649886453611,2.81454473824833,1.67244096855762,3.29774435299511,Europe,Europe
Bulgaria,"Population, total",8256786,8170172,7837161,7716860,7305888,7223938,7127822,7025037,6934015,6899125,Europe,Europe
Bulgaria,Surface area (sq. km),110990,110990,110990,111000,111000,111000,111000,111000,111000,,Europe,Europe
Bulgaria,Imports of goods and services (current US$),5276354237.67326,5500577403.09895,6827243139.14299,13630160624.7222,34556969119.5795,37495120065.1201,31813022058.8235,41912426674.7133,37638375575.3656,49731474046.2097,Europe,Europe
Bulgaria,Exports of goods and services (current US$),6304076346.28493,4797489756.51109,5519115551.27588,10713394070.2178,32772597897.5033,36875485687.1524,34460613687.7828,43598091732.0459,38665085940.6864,50597770064.3365,Europe,Europe
Burkina Faso,GDP (current US$),2804902248.28537,2968369991.46729,3622350203.94595,5451688868.42974,12561016091.4673,13943016923.9017,12833363370.174,15890065019.7634,17933606353.1775,19737615114.3661,Africa,Africa
Burkina Faso,GDP growth (annual %),7.30771963496896,1.88847388906525,4.35296382988099,4.47845213670386,6.45267237953146,4.32684561452976,5.95797670754024,6.60456906812341,1.93032488957256,6.90634167337785,Africa,Africa
Burkina Faso,GDP per capita (current US$),255.718236662883,255.718687257319,294.665388546593,418.37666028192,758.000426972403,792.84623742527,688.250696258197,804.500537821516,857.932729650223,918.15258192146,Africa,Africa
Burkina Faso,"Inflation, consumer prices (annual %)",5.08433344145323,-0.304212168486795,2.17569480664608,-0.400228702115475,3.81815240252386,-0.258089517535353,0.441041448058759,1.95594302672532,1.88470066518846,3.65326761825511,Africa,Africa
Burkina Faso,"Population, total",10968722,11607951,12293097,13030576,16571252,17586029,18646350,19751466,20903278,21497097,Africa,Africa
Burkina Faso,Surface area (sq. km),274220,274220,274220,274220,274220,274220,274220,274220,274220,,Africa,Africa
Burkina Faso,Imports of goods and services (current US$),789066140.318582,780034929.907858,813114645.360648,1341080369.13706,4351201613.41658,4446645376.58481,4103751297.65902,5166927867.94048,,,Africa,Africa
Burkina Faso,Exports of goods and services (current US$),359254769.626942,262543939.662747,321134590.058255,593230283.613167,3340989789.37289,3755133897.1596,3325889934.21594,4461756442.78972,,,Africa,Africa
Burundi,GDP (current US$),893770806.077641,870486065.883137,825394490.159111,915257323.3961,2333341374.89657,2705783272.07443,2639321196.46528,2660123624.27729,2780510624.64184,2902029385.82592,Africa,Africa
Burundi,GDP growth (annual %),4.74999999509613,-0.856864058424151,4.44651941224797,4.83365776809453,4.44670633111495,4.24065021402657,-0.600000909116389,1.60993542127714,0.327156892638385,1.79529999810393,Africa,Africa
Burundi,GDP per capita (current US$),144.493017302487,136.46397080034,123.117536141087,128.336702810905,252.362469586451,274.857836231788,251.651477227529,238.034309554717,233.837510306669,236.795414165095,Africa,Africa
Burundi,"Inflation, consumer prices (annual %)",12.5004107653378,24.4320242102151,-1.36568005328061,8.17642937482059,18.1610453065451,4.4053523418529,5.55768961400965,-2.8146980766847,7.32110643415513,8.4045384507634,Africa,Africa
Burundi,"Population, total",6185564,6378871,6704118,7131688,9245992,9844301,10488002,11175379,11890781,12255429,Africa,Africa
Burundi,Surface area (sq. km),27830,27830,27830,27830,27830,27830,27830,27830,27830,,Africa,Africa
Burundi,Imports of goods and services (current US$),173751546.009097,141321270.48441,140218224.200461,225367196.228575,793552551.893039,928056729.265209,439689877.717023,556339535.643391,617940983.303656,691215996.758108,Africa,Africa
Burundi,Exports of goods and services (current US$),71499431.1758513,55005758.5302566,38676369.5311261,63635537.873214,226243003.839985,235295486.797682,168508047.447387,151245433.609619,126494400.898202,145109996.647912,Africa,Africa
Cape Verde ,GDP (current US$),521910560.524868,539227277.626411,620974660.230303,924318490.7598,1741809808.96442,1859898513.26858,1663008687.09505,1966501117.61028,1703698676.69742,1936174043.45293,Africa,Africa
Cape Verde ,GDP growth (annual %),12.5172856677105,14.2848688321225,5.25089124613551,10.1970726091433,1.08191827877127,0.611212666207877,4.70579150927118,4.53116168434889,-14.7834050101145,6.952448693837,Africa,Africa
Cape Verde ,GDP per capita (current US$),1265.1978495826,1259.35306724402,1401.89107297649,2024.26638129338,3447.48310007387,3588.62558418407,3131.01759817572,3616.46066604314,3064.27238842819,3445.75653621,Africa,Africa
Cape Verde ,"Inflation, consumer prices (annual %)",4.39423509983478,-2.47745668519833,1.88453410076764,-1.89082172306181,2.54039644167111,-0.238778144990616,-1.40781637091703,1.25699566690509,0.60579580839551,1.86215297494637,Africa,Africa
Cape Verde ,"Population, total",412513,428178,442955,456619,505241,518276,531140,543764,555988,561901,Africa,Africa
Cape Verde ,Surface area (sq. km),4030,4030,4030,4030,4030,4030,4030,4030,4030,,Africa,Africa
Cape Verde ,Imports of goods and services (current US$),308372216.222824,326304704.517028,425645500.974672,642983643.29179,1042391960.05514,1128684993.587,997176141.38498,1337189744.31988,1019523180.26524,1123172277.70143,Africa,Africa
Cape Verde ,Exports of goods and services (current US$),118975529.248762,145630289.312716,202095934.370935,295820489.462614,704245132.589581,750676236.985831,735543570.396065,962654298.731662,423385851.850857,476614904.187062,Africa,Africa
Cambodia,GDP (current US$),3120425502.58253,3654031716.26881,4284028482.53766,5337833248.03924,14054443213.4639,16702610842.4025,20016747754.0192,24571753583.4922,25872798012.1938,26961061119.7957,Asia,Asia
Cambodia,GDP growth (annual %),4.68163210805818,9.9935803216182,6.57893950279683,10.340528776847,7.31334550530008,7.14257110074297,6.9333139730861,7.469169206999,-3.0960067306119,3.02638936277746,Asia,Asia
Cambodia,GDP per capita (current US$),268.990372197648,300.613679010462,338.987477292196,408.513638761735,950.880345993697,1093.49597573908,1269.59149895246,1512.12698889384,1547.51138764424,1590.95665957308,Asia,Asia
Cambodia,"Inflation, consumer prices (annual %)",14.8065035437762,-0.791992529473574,0.211466568022586,4.31933677434783,2.93431609293959,3.85568861424195,3.01913975139129,2.45908515380133,2.94029514263973,2.9207347759295,Asia,Asia
Cambodia,"Population, total",11600510,12155241,12637719,13066475,14780454,15274506,15766290,16249795,16718971,16946446,Asia,Asia
Cambodia,Surface area (sq. km),181040,181040,181040,181040,181040,181040,181040,181040,181040,,Asia,Asia
Cambodia,Imports of goods and services (current US$),1384886252.60916,2256850529.57966,2753379504.18688,3784818547.14538,8813214287.99901,11192212102.0929,13144698808.8239,15554628992.2541,16160458172.0576,18228762398.838,Asia,Asia
Cambodia,Exports of goods and services (current US$),974763067.891374,1821397244.68085,2374299969.16007,3395176611.33381,8136084082.96553,10456414664.8421,12266568264.954,15135150382.1529,15793225848.7574,17417509553.2442,Asia,Asia
Cameroon,GDP (current US$),11298144511.6364,10566578952.7857,12417251815.8801,18826215278.057,30155064574.0734,36386546917.6861,33814337900.2831,39973839064.6084,40804449726.0184,45238613479.8308,Africa,Africa
Cameroon,GDP growth (annual %),4.72553484802563,3.83241779532237,4.47702682895878,7.04886282296138,4.62597871941652,5.71981814402645,4.53579423569734,3.9555142403664,0.491914742161129,3.48659924051415,Africa,Africa
Cameroon,GDP per capita (current US$),767.340360312315,681.102042961201,759.111851391454,1090.78533201113,1403.52291521783,1604.21403479187,1413.2559568153,1585.24053445546,1537.13021832773,1661.70210527032,Africa,Africa
Cameroon,"Inflation, consumer prices (annual %)",3.17075185386907,1.22719012976135,2.83442260128067,0.233647380067603,2.74253407543984,1.8341307814992,0.861740257759474,1.0742994515814,2.43760882182242,2.27185762503631,Africa,Africa
Cameroon,"Population, total",14723772,15513944,16357605,17259322,21485267,22681853,23926549,25216261,26545864,27224262,Africa,Africa
Cameroon,Surface area (sq. km),475440,475440,475440,475440,475440,475440,475440,475440,475440,,Africa,Africa
Cameroon,Imports of goods and services (current US$),2295271026.71778,2437829326.76061,3165848428.71665,4008132996.67386,7888350454.78824,9905296360.17533,7333874333.95837,8734823245.80315,7437060665.13084,8877236192.69411,Africa,Africa
Cameroon,Exports of goods and services (current US$),2483240084.18993,2626514742.44165,2854249167.09095,3868330460.16028,7200041493.17127,8590854824.6274,6407809848.57382,7489599808.4424,6134977223.21252,8037426963.01575,Africa,Africa
Canada,GDP (current US$),634000000000,744773415931.587,760649334098.005,1026690238278.25,1828366481521.6,1805749878439.94,1527994741907.43,1725329192783.02,1645423407568.36,1990761609665.23,North America,Americas
Canada,GDP growth (annual %),2.79654247993439,4.91776274356224,3.42214617132493,3.91402878219242,1.76222254945881,2.87003607545671,1.00139441390405,2.77704055379553,-5.23302430280606,4.56289386263273,North America,Americas
Canada,GDP per capita (current US$),21024.5850687045,24271.0020563821,24255.3385818322,32143.6814078562,52669.0899632316,50955.9983232404,42315.6037056806,46548.6384108296,43258.2638715601,52051.3514647093,North America,Americas
Canada,"Inflation, consumer prices (annual %)",0.995942456658074,2.71943995691972,2.25839440940856,1.85725871857261,1.51567823124521,1.90663590717873,1.4287595470108,2.268225672481,0.716999632307852,3.39519318527532,North America,Americas
Canada,"Population, total",30155173,30685730,31360079,31940655,34714222,35437435,36109487,37065084,38037204,38246108,North America,Americas
Canada,Surface area (sq. km),9879750,9879750,9879750,9879750,9879750,9879750,9879750,9879750,9879750,,North America,Americas
Canada,Imports of goods and services (current US$),241249747219.414,287155747087.738,271159115529.217,337418139892.391,589511490951.583,589434433378.268,517396012626.09,589502445711.151,516976936600.6,607881841277.367,North America,Americas
Canada,Exports of goods and services (current US$),253784967981.126,329258635782.102,304705919836.87,383240584166.026,554964544782.69,573083180253.852,481357649980.237,556939410843.12,483153046942.475,610975446393.962,North America,Americas
Central African Republic,GDP (current US$),967338348.658314,916777282.651168,996068145.608021,1272360516.62022,2510126699.05356,1894813504.52945,1825018190.85071,2220978978.17342,2326720920.59223,2516498299.01212,Africa,Africa
Central African Republic,GDP growth (annual %),4.70014237879329,-2.48943244028874,3.61654219150596,5.99488422798696,5.05376125356918,0.081070515326488,4.75031684122342,3.78944359275462,0.899999996857062,0.900000006878756,Africa,Africa
Central African Republic,GDP per capita (current US$),278.3319014924,251.832764026789,261.976420476007,321.312654091098,565.80120711394,424.449131659484,402.191645130502,475.953813864813,481.746296629034,511.484745592238,Africa,Africa
Central African Republic,"Inflation, consumer prices (annual %)",-1.88520096157909,3.20340091563112,2.33181703516236,-2.066406011363,5.47829594346122,14.8986841797549,4.94543276106514,1.61215686991555,1.71015659523149,4.25936417542871,Africa,Africa
Central African Republic,"Population, total",3475485,3640421,3802129,3959883,4436411,4464171,4537683,4666375,4829764,4919987,Africa,Africa
Central African Republic,Surface area (sq. km),622980,622980,622980,622980,622980,622980,622980,622980,622980,,Africa,Africa
Central African Republic,Imports of goods and services (current US$),274652946.223742,231830682.454765,200666492.554943,244878981.018762,539911073.470252,690077898.595119,651691445.372774,748917887.141246,799194666.13156,767508074.485326,Africa,Africa
Central African Republic,Exports of goods and services (current US$),219168752.430283,186767826.171772,158999419.049676,178103975.531333,289922972.255949,315975075.203951,270501999.9811,354024715.431639,353021266.326839,357002527.903324,Africa,Africa
Chad,GDP (current US$),1744794457.276,1388506726.62093,1997005786.54118,4422855929.21428,12367363677.6199,13940768065.6063,10097778353.7651,11239167048.4916,10715396135.4168,11779980801.7843,Africa,Africa
Chad,GDP growth (annual %),6.95157991354007,-0.879681025444839,8.49120981898056,33.6293718524659,8.88257607170316,6.89998504532166,-6.25552708545281,2.37403780037786,-1.60000673705524,-1.1999905246095,Africa,Africa
Chad,GDP per capita (current US$),224.553739501648,166.175708881786,221.416536911391,454.336365239401,967.352948812122,1020.28797948927,693.449767448537,726.151007088549,652.349209585738,696.422775532126,Africa,Africa
Chad,"Inflation, consumer prices (annual %)",4.2588511022514,3.82260088086308,5.19181895195446,-5.35540028884816,7.51662364663835,1.68197313925659,-0.792440525236028,4.27462198610544,4.46414437232863,-0.772844370359128,Africa,Africa
Chad,"Population, total",7770053,8355654,9019226,9734761,12784748,13663562,14561658,15477727,16425859,16914985,Africa,Africa
Chad,Surface area (sq. km),1284000,1284000,1284000,1284000,1284000,1284000,1284000,1284000,1284000,,Africa,Africa
Chad,Imports of goods and services (current US$),515889603.184531,481549067.315491,2269814096.08466,2245029854.66627,5207595757.2162,5919969503.2357,3736368674.2076,4272464973.4943,4501989151.75143,5210833232.49732,Africa,Africa
Chad,Exports of goods and services (current US$),322640866.59283,234520125.090114,253418848.019614,2256048302.98594,4757484164.62592,4762356368.19952,2655214530.54105,4067531256.38563,2862741202.70472,4564757550.84434,Africa,Africa
Chile,GDP (current US$),81995304456.1038,78249883995.6255,70294892400.0639,99079230169.6389,267175872540.066,259405202008.001,249298719723.108,295402652037.155,252727193710.018,317058508651.76,South America,Americas
Chile,GDP growth (annual %),4.18088662700669,4.9716214882971,3.20279913520113,6.67425416822923,6.15534001855494,1.79264947139259,1.75303874901438,3.99002947784489,-5.9782240617438,11.6682247016219,South America,Americas
Chile,GDP per capita (current US$),5474.4792174267,5100.25413288222,4481.83125502139,6186.66271596597,15354.6184041413,14606.9967241905,13690.9074621215,15772.333484425,13220.5707580419,16502.8385709035,South America,Americas
Chile,"Inflation, consumer prices (annual %)",5.11024954517563,3.8432729570657,2.48939816650703,1.05473871403516,3.00744840213049,4.71867527854671,3.78619355893115,2.43488981353058,3.04549084804331,4.52456838259136,South America,Americas
Chile,"Population, total",14977736,15342350,15684413,16014972,17400359,17758969,18209072,18729166,19116209,19212362,South America,Americas
Chile,Surface area (sq. km),756096,756096,756096,756096,756096,756096,756700,756700,756700,,South America,Americas
Chile,Imports of goods and services (current US$),23526582346.9986,22370209242.9887,21247778122.1877,29925504807.6387,91669517713.1724,84645798506.0705,70139454321.8875,87580995686.1062,68162104625.6518,103175390728.625,South America,Americas
Chile,Exports of goods and services (current US$),20616556134.1763,23571802464.7352,22675178339.478,39320335103.6044,90427251746.4031,85613841160.7155,69612075674.0044,84275554762.1557,79693816697.4717,101112504544.931,South America,Americas
Colombia,GDP (current US$),98443739941.1664,99886577330.7271,97963003804.7851,117081522349.677,370921320483.841,381112119657.445,282825009887.458,334198214706.209,270299982887.01,314322453228.295,South America,Americas
Colombia,GDP growth (annual %),0.569784089866261,2.92486148314592,2.50398046550686,5.33302206745236,3.91263576716115,4.49903000110972,2.08738250162794,2.56432428277704,-7.04815120786543,10.5632926952121,South America,Americas
Colombia,GDP per capita (current US$),2566.02419382074,2520.48108876016,2396.62712731836,2782.62318502156,8050.2553716705,8114.3439208516,5870.77795724163,6729.58333198168,5312.19855554985,6131.22592153117,South America,Americas
Colombia,"Inflation, consumer prices (annual %)",18.6812565385812,9.22257080235504,6.35192507425155,5.90126181451809,3.16732560328694,2.89781874427855,7.51429322788323,3.24023413752975,2.52462053498877,3.49514563106798,South America,Americas
Colombia,"Population, total",38364307,39629965,40875363,42075953,46075721,46967706,48175048,49661056,50882884,51265841,South America,Americas
Colombia,Surface area (sq. km),1141750,1141750,1141750,1141750,1141748,1141749,1141749,1141750,1140619.05,,South America,Americas
Colombia,Imports of goods and services (current US$),20576289396.4486,16732945249.8395,17797007021.6476,22353995143.2179,74273083933.2429,79472229979.2035,60766406263.3784,68961912288.9166,55177280207.0858,76276946182.5369,South America,Americas
Colombia,Exports of goods and services (current US$),14773797430.026,15897088339.1542,14513777086.8965,19635451077.6387,69774771037.0979,63397044931.4885,41623750618.7131,53136579305.6409,36465851249.7151,51270596215.4375,South America,Americas
Comoros,GDP (current US$),370106776.043329,351136568.441921,425964697.418664,633706149.25026,1015843368.79008,1149587651.69395,1012835518.26037,1188797574.94753,1223876064.52345,1327964249.32649,Africa,Africa
Comoros,GDP growth (annual %),1.28251579338536,10.847878616072,2.3249448613998,1.91965980712278,3.16840988433388,2.10665760321017,3.32044655488788,3.64245114733686,-0.293049624055854,2.34780356550492,Africa,Africa
Comoros,GDP per capita (current US$),718.121269356184,647.425811810504,747.9888625038,1061.07554752819,1403.36025196698,1513.8303792438,1273.05095200255,1428.29046324322,1407.40927043446,1494.68769339899,Africa,Africa
Comoros,"Inflation, consumer prices (annual %)",,,3.53304214308075,4.47499289078105,6.31474450315182,,,,,,Africa,Africa
Comoros,"Population, total",515382,542358,569480,597230,723865,759390,795597,832322,869595,888456,Africa,Africa
Comoros,Surface area (sq. km),1861,1861,1861,1861,1861,1861,1861,1861,1861,,Africa,Africa
Comoros,Imports of goods and services (current US$),99636395.5242838,94530053.1675228,114673710.499767,170600260.174689,323693915.109085,339810649.225801,267996117.485221,357675075.998932,343786428.752355,364545363.954536,Africa,Africa
Comoros,Exports of goods and services (current US$),32703609.9180308,31027529.9630531,37638993.5591058,55994447.5839025,90876019.4433628,111239529.269439,108098877.229645,153462152.243673,68870584.1764354,87766961.2973301,Africa,Africa
Democratic Republic of the Congo,GDP (current US$),6217806273.17637,19088046305.7971,8728038525.14034,10297483481.223,29306235826.3885,35909040265.9328,37134799974.5225,47568210068.4862,48716960860.0664,53958573693.0513,Africa,Africa
Democratic Republic of the Congo,GDP growth (annual %),-1.62415404478989,-6.91092731652101,2.94776518359767,6.73837393324294,7.08689894671942,9.47028809714084,2.39939891413687,5.82112109989339,1.7354227636007,5.71220368071927,Africa,Africa
Democratic Republic of the Congo,GDP per capita (current US$),138.635690290267,405.216218582649,175.009951043154,194.040002646806,424.60037381496,486.787095119436,471.318822463486,565.829542895849,543.950392515803,584.106409215842,Africa,Africa
Democratic Republic of the Congo,"Inflation, consumer prices (annual %)",29.1488069236652,513.906843747536,31.5225826025495,3.9943840081597,9.72182806273363,1.24303889760763,2.88585107290009,,,,Africa,Africa
Democratic Republic of the Congo,"Population, total",44849968,47105830,49871670,53068869,69020749,73767445,78789130,84068092,89561404,92377986,Africa,Africa
Democratic Republic of the Congo,Surface area (sq. km),2344860,2344860,2344860,2344860,2344860,2344860,2344860,2344860,2344860,,Africa,Africa
Democratic Republic of the Congo,Imports of goods and services (current US$),2044987887.33091,2971014492.75362,1190984744.49209,2739841246.91439,11004111269.1967,15030792168.7916,14430499968.4253,17774329938.95,14559919500.5062,21234909902.0301,Africa,Africa
Democratic Republic of the Congo,Exports of goods and services (current US$),1852289978.29827,2185507246.37681,1367800837.58331,2340567899.3741,9027202464.46064,13226085525.3466,12175706332.0026,16081551351.0898,13935285671.0918,21651289630.8969,Africa,Africa
Republic of the Congo,GDP (current US$),1949481380.64925,3227927697.43665,3034250926.18009,4656974937.55227,17692911280.5627,17912907682.0663,10219341017.1383,13670038019.8594,10483151093.6873,12523961677.2966,Africa,Africa
Republic of the Congo,GDP growth (annual %),3.73755276980884,7.5759803952642,4.58187006108889,3.47663162118089,9.94715314257564,6.71667933378647,-10.7832382689225,-4.80535155756866,-6.23931963197583,-3.49999999972705,Africa,Africa
Republic of the Congo,GDP per capita (current US$),660.47150582818,1032.137575841,916.588002746542,1326.59660693454,3922.86884155231,3781.51573466687,2051.66617623027,2606.61552601515,1899.77823742106,2213.88086288172,Africa,Africa
Republic of the Congo,"Inflation, consumer prices (annual %)",,-0.88199151702543,4.37875971780872,2.42976607961798,5.01018773134464,0.912139545450186,3.19056179723775,1.15277896375521,1.79537147083111,1.71564275451263,Africa,Africa
Republic of the Congo,"Population, total",2951651,3127420,3310376,3510468,4510197,4736965,4980996,5244363,5518092,5657017,Africa,Africa
Republic of the Congo,Surface area (sq. km),342000,342000,342000,342000,342000,342000,342000,342000,342000,,Africa,Africa
Republic of the Congo,Imports of goods and services (current US$),1415791995.22294,1407787623.25256,1636664195.85837,2367531820.67036,6964355805.99224,9150318844.15961,8765973301.56507,6699165266.13663,,,Africa,Africa
Republic of the Congo,Exports of goods and services (current US$),1487018189.99254,2591933855.33981,2473412895.21884,3750252269.5092,10276401652.1364,9521187262.55097,4598648630.27021,9709769080.98911,,,Africa,Africa
Costa Rica,GDP (current US$),13684255946.5765,15013629658.6521,16578820687.2881,18610594846.2083,47231651862.8399,52016408950.8936,58847016044.7363,62420165099.7231,62158002233.0279,64282438666.739,North America,Americas
Costa Rica,GDP growth (annual %),7.15530857702895,3.86871808818643,3.41687639003383,4.42459959724218,4.88259241025739,3.54210987765977,4.20432325175899,2.6159044043379,-4.05090817067276,7.57956529907922,North America,Americas
Costa Rica,GDP per capita (current US$),3597.43450895608,3789.05388636246,4042.70568601112,4404.71188429689,10075.0046155772,10847.1696673041,12011.2227544174,12485.4238961667,12201.9260332666,12508.6156275756,North America,Americas
Costa Rica,"Inflation, consumer prices (annual %)",11.6592997742233,10.9615496593622,9.16752048509115,12.3148150178852,4.49545314354611,4.51920098516958,-0.017478850590811,2.22111461526584,0.724911478131358,1.72647755109235,North America,Americas
Costa Rica,"Population, total",3803893,3962369,4100922,4225156,4688003,4795390,4899336,4999443,5094114,5139053,North America,Americas
Costa Rica,Surface area (sq. km),51100,51100,51100,51100,51100,51100,51100,51100,51100,,North America,Americas
Costa Rica,Imports of goods and services (current US$),6578730704.14868,6545131998.11804,6828718281.64082,8011642171.12324,16718692644.9812,17596280793.7402,18194545143.6044,20727758884.6955,17758340790.551,22161096139.2895,North America,Americas
Costa Rica,Exports of goods and services (current US$),6015987690.03461,6445399583.37389,6502965357.40092,7855095380.08358,14949440013.9988,16313862272.8384,18395633885.4873,21059634128.663,19601771162.4311,23226248400.9351,North America,Americas
Ivory Coast,GDP (current US$),19619653924.2697,16577533355.4395,18054384023.1093,23510577108.2304,36302305578.2487,48843008580.3288,47964234560.0514,58011466450.8643,61348579465.1017,69764827467.4423,Africa,Africa
Ivory Coast,GDP growth (annual %),4.26390593959081,-0.265789463943307,-2.73052647391259,3.18503822886049,7.62041176292934,9.37199994201148,7.17920782392478,6.89028431967284,1.95833247878154,7.02150183600973,Africa,Africa
Ivory Coast,GDP per capita (current US$),1258.52471003353,1007.46738950787,1047.75226537277,1308.28781982945,1684.78158626771,2156.64588308807,2013.38144761651,2314.05095836881,2325.72370502247,2578.76041204832,Africa,Africa
Ivory Coast,"Inflation, consumer prices (annual %)",4.61144759515372,2.53077516737993,3.0772648515743,1.4579883560074,1.30451119915595,0.44868207676614,0.723178457513252,0.359409031380664,2.42500656821829,4.09195189692858,Africa,Africa
Ivory Coast,"Population, total",15589407,16454660,17231539,17970493,21547188,22647672,23822726,25069226,26378275,27053629,Africa,Africa
Ivory Coast,Surface area (sq. km),322460,322460,322460,322460,322460,322460,322460,322460,322460,,Africa,Africa
Ivory Coast,Imports of goods and services (current US$),5193200760.80792,4504767817.87871,4430687889.4621,6577555905.69995,12821465706.5244,12466425170.2203,10993659189.1808,13590232362.6128,12554237760.1262,17677645839.4459,Africa,Africa
Ivory Coast,Exports of goods and services (current US$),5333495746.77118,4606906227.753,5662064520.17923,7086390960.63625,12699450563.6303,13752705785.6157,11796835871.9526,13134192041.8978,13221572946.875,18145707206.1114,Africa,Africa
Croatia,GDP (current US$),25792876643.5087,21839780971.0268,27074550257.8118,41958833541.0995,57192346923.335,58330289756.6914,52295158344.2544,62247874948.8225,57203783203.0259,67837788543.5852,Europe,Europe
Croatia,GDP growth (annual %),2.20583273625216,2.89550050635646,5.72207420064944,4.14933680847986,-2.27570664617892,-0.345947047665945,3.53243223207443,2.90000959900429,-8.09976125177539,10.448872452853,Europe,Europe
Croatia,GDP per capita (current US$),5691.10951979777,4887.71371564115,6293.22529907248,9747.44077059414,13401.6566203283,13762.3728630599,12527.7398569824,15227.5600968096,14132.4865609499,17398.7659768108,Europe,Europe
Croatia,"Inflation, consumer prices (annual %)",6.39668660837554,4.611315547378,1.67178437393382,2.05539679050332,3.41207349081366,-0.215196159576215,-1.12500000000001,1.50012501041753,0.154811374562028,2.55450699642046,Europe,Europe
Croatia,"Population, total",4532135,4468302,4302174,4304600,4267558,4238389,4174349,4087843,4047680,3899000,Europe,Europe
Croatia,Surface area (sq. km),56540,56540,56540,56590,56590,88073,88073,88073,88070,,Europe,Europe
Croatia,Imports of goods and services (current US$),9226203905.13824,8619892215.09397,12261062133.3766,18927337474.8549,23252266534.2338,25173946127.7919,23988004796.2809,31336829096.9336,27905619390.1168,35518034631.5104,Europe,Europe
Croatia,Exports of goods and services (current US$),7498877740.71326,7638094873.186,9710014690.17474,15347685910.891,22335640412.7851,24953875401.1113,24577490680.2664,30819144354.5109,24039829037.854,34869139702.4376,Europe,Europe
Cuba,GDP (current US$),25736331200,30565400000,33590500000,38203000000,73141000000,80656000000,91370000000,100050000000,107352000000,,North America,Americas
Cuba,GDP growth (annual %),0.159146052326719,5.9147601740486,1.42482126141282,5.77053807021559,3.01490028898772,1.04757663187654,0.513761467889907,2.24848039303581,-10.9483409741617,,North America,Americas
Cuba,GDP per capita (current US$),2331.4626913698,2747.10030348478,2999.24176296717,3395.71084290657,6497.31476421306,7133.33767875907,8060.79659761513,8824.19400843842,9477.85287326771,,North America,Americas
Cuba,"Inflation, consumer prices (annual %)",,,,,,,,,,,North America,Americas
Cuba,"Population, total",11038706,11126423,11199664,11250369,11257112,11306909,11335108,11338146,11326616,11317498,North America,Americas
Cuba,Surface area (sq. km),109890,109890,109890,109890,109880,109880,109880,109880,109880,,North America,Americas
Cuba,Imports of goods and services (current US$),4697400000,5179600000,4434700000,5841100000,14888000000,13865000000,11226000000,12567000000,8067000000,,North America,Americas
Cuba,Exports of goods and services (current US$),3668100000,4318900000,3872000000,6120800000,18659000000,17812000000,13690000000,14530000000,8769000000,,North America,Americas
Curacao,GDP (current US$),,,,,3024525139.6648,3048435754.18994,3014748603.35196,3020388817.27231,2496174735.64702,,North America,Americas
Curacao,GDP growth (annual %),,,0.397065104525922,0.208461862638146,-0.065889655045439,-1.20136046840142,-0.873007464762182,-2.1668824419926,-18.4384703505394,,North America,Americas
Curacao,GDP per capita (current US$),,,,,19886.6783682132,19552.660553207,18881.8306152417,18956.0979142963,16109.8616665506,,North America,Americas
Curacao,"Inflation, consumer prices (annual %)",,,0.391389432485314,1.37912138094802,3.18398746349455,1.49873969616456,-0.047207984893461,2.58368756641871,,,North America,Americas
Curacao,"Population, total",144472,133860,129205,134192,152088,155909,159664,159336,154947,152369,North America,Americas
Curacao,Surface area (sq. km),444,444,444,444,444,444,444,444,444,,North America,Americas
Curacao,Imports of goods and services (current US$),,,,,3129553072.6257,2695027932.96089,2312849162.01117,,,,North America,Americas
